angle_deg,torque_nm
0,0.001935654871013146
5,5.471118085001188
10,0.8000939044795971
15,-3.286721657813394
20,-4.626510432909595
25,4.541641162266961
30,3.157906070782603
35,-0.7323485329359577
40,-5.543446624571342
45,-0.03737449342441841
