angle_deg,torque_nm
0,0.1682095465801548
2,8.320921901054373
4,15.2676538730035
6,17.98784473445586
8,14.69895824303239
10,7.381811927203739
12,-4.075570172106426
14,-13.14935519946845
16,-17.25729717724814
18,-16.10226735924615
20,-10.27619281900132
22,-1.90743244305148
24,6.769658781652602
26,13.79220654899635
28,17.68504909167368
30,16.01668610193326
32,9.711079672650719
34,-1.427971732017574
36,-11.4688441607198
38,-16.91349656522612
40,-17.01742203746029
42,-12.05477134498273
44,-3.941148241232022
46,4.451673320845317
48,12.45462704715126
50,17.14007109469974
52,17.44580922261093
54,11.31972935597013
56,2.062955476149195
58,-9.151334417826472
60,-16.14106548003936
62,-17.37288308111266
64,-13.43936121284016
66,-6.296789223206243
68,2.201765406042985
70,10.68190696470664
72,16.28983970274754
74,17.71238576749114
76,13.52050522555884
78,4.971215254339875
80,-6.594832925901219
82,-15.01698602071096
84,-17.80845969691568
86,-14.85992186734403
88,-8.678211645065932
90,0.1614248724959342
92,8.31341247914005
94,15.26373539899351
96,17.83176059061326
98,14.51526209820757
100,7.38228652565624
102,-4.075734878511906
104,-13.00092037336812
106,-17.25845105666549
108,-16.09995113763011
110,-10.15622664582748
112,-2.019886821571701
114,6.786427379911318
116,13.80481302126722
118,17.65053861261617
120,15.99132030381912
122,9.710446520014601
124,-1.428495499039904
126,-11.46525411414886
128,-16.91951372448596
130,-17.13283914885741
132,-12.20551948025889
134,-3.945199299204377
136,4.50690361900037
138,12.45563024348131
140,17.06361528175096
142,17.36529443868114
144,11.28835827733155
146,2.070483688305695
148,-9.22861622262792
150,-16.142182895172
152,-17.37467100014359
154,-13.43836547208284
156,-6.297813661301605
158,2.201764884650357
160,10.67930693022122
162,16.29143848043364
164,17.7148362696555
166,13.49031809057397
168,4.987535858805241
170,-6.695450967129117
172,-15.18048806077836
174,-17.80841591446599
176,-14.90932746574895
178,-8.68056386481263
180,0.166998741684642
182,8.314039013834886
184,15.25837966332962
186,18.12422074006176
188,14.70430323891279
190,7.382066529316033
192,-3.986984066065541
194,-13.00244520136482
196,-17.24766712459827
198,-16.10322032667843
200,-10.33466590935836
202,-2.355135354059415
204,6.78947113041846
206,13.80756179681534
208,17.64893166352949
210,16.01450997084733
212,9.627607604152992
214,-1.431603581288907
216,-11.29426086733097
218,-16.92658729261354
220,-17.01735382663076
222,-12.15252357852483
224,-3.94706665283686
226,4.507568789838103
228,12.46654654999641
230,17.06308847807128
232,17.19935554703694
234,11.47236558700506
236,2.062943743780114
238,-9.131851702961365
240,-16.14089755853904
242,-17.36617031717135
244,-13.43627365679864
246,-6.162013286213042
248,2.172247332980239
250,10.60954649102542
252,16.29574940536622
254,17.71169585806111
256,13.4908222699949
258,4.972057003408664
260,-6.589138837433748
262,-15.23583954309859
264,-17.81465088481192
266,-14.93507034030566
268,-8.379810829697728
270,0.0968130700295835
272,8.314009788277939
274,15.25564209984019
276,17.9680880076374
278,14.52019200810751
280,7.361606024104896
282,-3.986546182107386
284,-13.0511062353377
286,-17.09626127343629
288,-16.27201316656563
290,-10.15275185527363
292,-2.022388823850062
294,6.798705355873834
296,13.80696486518973
298,17.64789759229575
300,15.99347740746381
302,9.712819968220497
304,-1.42865401033619
306,-11.46578861278747
308,-16.9596100840788
310,-17.00050278951566
312,-12.20707792728388
314,-3.944178233857124
316,4.508616696497227
318,12.45870377579579
320,17.04833879152793
322,17.48299733980093
324,11.30122143925563
326,2.063471151284486
328,-9.210816440777483
330,-16.14062023245495
332,-17.58442733116774
334,-13.44907155640537
336,-6.298281757095386
338,2.201784606232835
340,10.60776588909143
342,16.36104989099234
344,17.71695855114094
346,13.48998142991347
348,4.988541213103322
350,-6.504677746138375
352,-15.23583949701668
354,-17.73776711103078
356,-14.92140880705482
358,-8.677632516136139
360,0.162931975503974
