angle_deg,torque_nm
0,-0.8482400139118149
5,1.88346568815285
10,-0.8713368742775722
15,0.3617280561224096
20,-2.776076154729922
25,5.868358852055851
30,6.58734088780566
35,-2.449069927293582
40,-8.255641348967314
45,-0.8377710393786448
