angle_deg,torque_nm
0,2.443473735876932
1,1.057504367797903
2,-0.08147387457806471
3,-1.140803567699338
4,-1.782447769689889
5,-2.268966183721779
6,-3.079010705286769
7,-3.170100524351975
8,-3.449600982748066
9,-3.833304509587232
10,-3.597390918033411
11,-3.439968467604412
12,-2.465885608835052
13,-0.8012360679096133
14,0.5583974431682555
15,2.221169850433428
16,3.518112943036198
17,4.194868920715626
18,4.849366573955861
19,4.722783569050115
20,4.2147776109556
21,3.819759868399497
22,2.978867363414916
23,1.721928066695755
24,0.6178093889145342
25,-0.3062481190718397
26,-1.599534431259775
27,-2.024295142812572
28,-3.029735005323968
29,-3.092121909332887
30,-3.706086087757392
31,-3.507979987863296
32,-3.954360427604679
33,-3.828460730441995
34,-3.035371789788991
35,-1.685018787531948
36,-0.1053858751646304
37,1.508175814621039
38,3.028352483806058
39,4.038014351691965
40,4.795212162672403
41,4.788624536010178
42,4.599367830172817
43,4.53237688534071
44,3.09395817884504
45,2.402687466119628
